planner_key,algo,scenario_family,scenario_id,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
ppo,ppo,entering_room,francis2023_entering_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,1.0000,0.0000,,'-0.0815
ppo,ppo,exiting_elevator,francis2023_exiting_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.2037,1.0000,0.0000,,'-0.2695
ppo,ppo,exiting_room,francis2023_exiting_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5718,1.0000,0.0000,,'-0.0755
ppo,ppo,following_human,francis2023_following_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6977,1.0000,0.0066,,0.1136
ppo,ppo,frontal_approach,francis2023_frontal_approach,3,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.6277,1.0000,0.0000,,0.0166
ppo,ppo,intersection_no_gesture,francis2023_intersection_no_gesture,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6460,1.0000,0.0000,,'-0.0576
ppo,ppo,intersection_proceed,francis2023_intersection_proceed,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6460,1.0000,0.0000,,'-0.0700
ppo,ppo,intersection_wait,francis2023_intersection_wait,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6460,1.0000,0.0000,,'-0.0700
ppo,ppo,join_group,francis2023_join_group,3,1.0000,0.0000,0.0000,0.0000,0.0000,10.3333,0.3570,1.0000,0.0241,,'-0.2193
ppo,ppo,leading_human,francis2023_leading_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6977,1.0000,0.0066,,0.1083
ppo,ppo,leave_group,francis2023_leave_group,3,1.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.3235,1.0000,0.0599,,'-0.3760
ppo,ppo,narrow_doorway,francis2023_narrow_doorway,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.1995
ppo,ppo,narrow_hallway,francis2023_narrow_hallway,3,0.0000,1.0000,0.0000,0.0000,0.0000,1.3333,1.0000,1.0000,0.0220,,'-0.7859
ppo,ppo,parallel_traffic,francis2023_parallel_traffic,3,1.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.6280,1.0000,0.0539,,'-0.0825
ppo,ppo,pedestrian_obstruction,francis2023_pedestrian_obstruction,3,1.0000,0.0000,0.0000,0.0000,0.0000,5.3333,0.5778,1.0000,0.0000,,0.0288
ppo,ppo,pedestrian_overtaking,francis2023_pedestrian_overtaking,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7042,1.0000,0.0509,,0.0773
ppo,ppo,perpendicular_traffic,francis2023_perpendicular_traffic,3,1.0000,0.0000,0.0000,0.0000,0.0000,5.6667,0.5224,1.0000,0.0073,,'-0.1945
ppo,ppo,robot_crowding,francis2023_robot_crowding,3,1.0000,0.0000,0.0000,0.0000,0.0000,2.6667,0.3103,0.7912,0.1388,,'-0.3298
ppo,ppo,robot_overtaking,francis2023_robot_overtaking,3,1.0000,0.0000,0.0000,0.0000,0.0000,7.6667,0.6542,1.0000,0.0000,,'-0.0590
prediction_planner,prediction_planner,bottleneck,classic_bottleneck_high,3,0.6667,0.3333,0.0000,0.0000,0.0000,55.0000,0.7988,1.0000,0.0000,,'-0.1577
